INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
89043,53426,641110,0.6,7.2,12.0,10349,2215,0.214,0.1162,0.1937,0.0161,0,0,0.5004,0.0,0.0,0.0,24680,12405,0.5026,0.2772,0.4619,0.0385,0,0,0.802,0.0,0.0,0.0,14965,7580,0.5065,0.1681,0.2801,0.0233,7667,3601,0.4697,0.0861,0.1435,0.012,692,172,0.2486,0.0078,0.013,0.0011,23481,11883,0.5061,0.2637,0.4395,0.0366,3118,1703,0.5462,0.035,0.0584,0.0049,0,0,0.2623,0.0,0.0,0.0,4091,2051,0.5013,0.0459,0.0766,0.0064,89043,41610,0.4673,1.0,1.6667,0.1389,High,1,0,0,1,0,569,0
59723,77640,334449,1.3,5.6,4.3077,4038,2755,0.6823,0.0676,0.052,0.0121,5178,2609,0.5039,0.0867,0.0667,0.0155,15642,7966,0.5093,0.2619,0.2015,0.0468,0,0,0.61,0.0,0.0,0.0,8378,4553,0.5434,0.1403,0.1079,0.0251,5328,2749,0.516,0.0892,0.0686,0.0159,1502,308,0.2051,0.0251,0.0193,0.0045,14900,7541,0.5061,0.2495,0.1919,0.0446,2159,1080,0.5002,0.0362,0.0278,0.0065,0,0,0.1992,0.0,0.0,0.0,2598,1312,0.505,0.0435,0.0335,0.0078,59723,30873,0.5169,1.0,0.7692,0.1786,High,1,0,0,1,0,586,0
172130,156482,250371,0.9091,1.4545,1.6,15433,9867,0.6393,0.0897,0.0986,0.0616,7474,3745,0.5011,0.0434,0.0478,0.0299,22563,11484,0.509,0.1311,0.1442,0.0901,0,0,0.3912,0.0,0.0,0.0,13983,7516,0.5375,0.0812,0.0894,0.0558,7793,4032,0.5174,0.0453,0.0498,0.0311,2704,1374,0.5081,0.0157,0.0173,0.0108,21505,10884,0.5061,0.1249,0.1374,0.0859,3115,1560,0.5008,0.0181,0.0199,0.0124,58174,30434,0.5232,0.338,0.3718,0.2324,3738,1875,0.5016,0.0217,0.0239,0.0149,156482,82771,0.5289,0.9091,1.0,0.625,High,1,0,0,1,0,605,0
275838,845903,588454,3.0667,2.1333,0.6957,10242,7654,0.7473,0.0371,0.0121,0.0174,7363,3691,0.5013,0.0267,0.0087,0.0125,27887,14232,0.5103,0.1011,0.033,0.0474,0,0,1.0099,0.0,0.0,0.0,15746,7963,0.5057,0.0571,0.0186,0.0268,28560,13940,0.4881,0.1035,0.0338,0.0485,8103,2926,0.3611,0.0294,0.0096,0.0138,0,0,0.5062,0.0,0.0,0.0,10143,5077,0.5005,0.0368,0.012,0.0172,61219,25671,0.4193,0.2219,0.0724,0.104,14629,7375,0.5041,0.053,0.0173,0.0249,183892,88529,0.4814,0.6667,0.2174,0.3125,High,1,0,0,1,0,634,0
86507,17301,614200,0.2,7.1,35.5008,6287,2529,0.4023,0.0727,0.3634,0.0102,0,0,0.5039,0.0,0.0,0.0,19851,12573,0.6334,0.2295,1.1474,0.0323,0,0,0.4408,0.0,0.0,0.0,0,0,0.4516,0.0,0.0,0.0,5082,2626,0.5167,0.0587,0.2937,0.0083,1473,891,0.6049,0.017,0.0851,0.0024,14106,7139,0.5061,0.1631,0.8153,0.023,2043,1023,0.5007,0.0236,0.1181,0.0033,35206,17185,0.4881,0.407,2.0349,0.0573,2459,1235,0.5022,0.0284,0.1421,0.004,86507,45201,0.5225,1.0,5.0001,0.1408,No,1,1,1,1,0,568,0
151294,272329,1149834,1.8,7.6,4.2222,10640,4311,0.4052,0.0703,0.0391,0.0093,8239,4149,0.5036,0.0545,0.0303,0.0072,34370,22331,0.6497,0.2272,0.1262,0.0299,0,0,1.2232,0.0,0.0,0.0,15465,8314,0.5376,0.1022,0.0568,0.0134,8448,4347,0.5146,0.0558,0.031,0.0073,1480,481,0.325,0.0098,0.0054,0.0013,23592,11940,0.5061,0.1559,0.0866,0.0205,3416,1710,0.5006,0.0226,0.0125,0.003,41549,21506,0.5176,0.2746,0.1526,0.0361,4095,2057,0.5023,0.0271,0.015,0.0036,151294,81146,0.5363,1.0,0.5556,0.1316,High,1,1,1,1,0,523,1
67032,329065,1023758,4.9091,15.2727,3.1111,3134,777,0.2479,0.0468,0.0095,0.0031,0,0,0.4994,0.0,0.0,0.0,3724,1907,0.5121,0.0556,0.0113,0.0036,0,0,0.9735,0.0,0.0,0.0,0,0,0.5677,0.0,0.0,0.0,27774,14103,0.5078,0.4143,0.0844,0.0271,4276,1686,0.3943,0.0638,0.013,0.0042,0,0,0.506,0.0,0.0,0.0,2790,1524,0.5462,0.0416,0.0085,0.0027,11941,3167,0.2652,0.1781,0.0363,0.0117,7299,3676,0.5036,0.1089,0.0222,0.0071,60938,26840,0.4404,0.9091,0.1852,0.0595,No,1,0,0,1,1,528,0
106512,183975,280804,1.7273,2.6364,1.5263,6651,3397,0.5108,0.0624,0.0362,0.0237,3246,1630,0.5022,0.0305,0.0176,0.0116,15838,9861,0.6226,0.1487,0.0861,0.0564,0,0,1.2862,0.0,0.0,0.0,0,0,0.4949,0.0,0.0,0.0,13507,6966,0.5157,0.1268,0.0734,0.0481,5524,3971,0.7189,0.0519,0.03,0.0197,0,0,0.5061,0.0,0.0,0.0,4523,1812,0.4006,0.0425,0.0246,0.0161,41009,21458,0.5233,0.385,0.2229,0.146,6531,3294,0.5044,0.0613,0.0355,0.0233,96829,52389,0.541,0.9091,0.5263,0.3448,No,1,0,0,1,0,620,0
357293,1126848,1841435,3.1538,5.1539,1.6341,18528,9519,0.5138,0.0519,0.0164,0.0101,0,0,0.506,0.0,0.0,0.0,34441,17563,0.5099,0.0964,0.0306,0.0187,0,0,1.1751,0.0,0.0,0.0,0,0,0.5247,0.0,0.0,0.0,37407,19259,0.5149,0.1047,0.0332,0.0203,10992,10992,1.0,0.0308,0.0098,0.006,48678,24636,0.5061,0.1362,0.0432,0.0264,15042,7530,0.5006,0.0421,0.0133,0.0082,91618,37451,0.4088,0.2564,0.0813,0.0498,18135,9157,0.5049,0.0508,0.0161,0.0098,274841,136107,0.4952,0.7692,0.2439,0.1493,No,1,1,0,1,0,638,1
308104,872960,539181,2.8333,1.75,0.6176,14797,8412,0.5685,0.048,0.017,0.0274,0,0,0.5056,0.0,0.0,0.0,24090,12123,0.5032,0.0782,0.0276,0.0447,0,0,0.2501,0.0,0.0,0.0,13791,6964,0.505,0.0448,0.0158,0.0256,29656,16765,0.5653,0.0963,0.034,0.055,7556,4553,0.6026,0.0245,0.0087,0.014,34457,17438,0.5061,0.1118,0.0395,0.0639,8872,4441,0.5006,0.0288,0.0102,0.0165,110732,72028,0.6505,0.3594,0.1268,0.2054,12802,6449,0.5037,0.0416,0.0147,0.0237,256753,149173,0.581,0.8333,0.2941,0.4762,High,1,0,1,1,0,607,0
265098,1082484,2452156,4.0833,9.25,2.2653,14098,957,0.0679,0.0532,0.013,0.0057,9993,5034,0.5038,0.0377,0.0092,0.0041,37976,19380,0.5103,0.1433,0.0351,0.0155,0,0,0.7906,0.0,0.0,0.0,0,0,0.5144,0.0,0.0,0.0,33165,13199,0.398,0.1251,0.0306,0.0135,7601,462,0.0608,0.0287,0.007,0.0031,0,0,0.5059,0.0,0.0,0.0,16584,8302,0.5006,0.0626,0.0153,0.0068,81529,8800,0.1079,0.3075,0.0753,0.0332,19969,10069,0.5042,0.0753,0.0184,0.0081,220915,66203,0.2997,0.8333,0.2041,0.0901,No,1,1,0,1,0,622,0
68682,611892,49950,8.9091,0.7273,0.0816,1667,83,0.0498,0.0243,0.0027,0.0334,0,0,0.5053,0.0,0.0,0.0,9012,4548,0.5047,0.1312,0.0147,0.1804,0,0,0.6704,0.0,0.0,0.0,0,0,0.514,0.0,0.0,0.0,8489,3099,0.3651,0.1236,0.0139,0.1699,4662,878,0.1883,0.0679,0.0076,0.0933,18791,9510,0.5061,0.2736,0.0307,0.3762,492,246,0.5,0.0072,0.0008,0.0098,15155,2539,0.1675,0.2207,0.0248,0.3034,4170,2093,0.5019,0.0607,0.0068,0.0835,62438,22996,0.3683,0.9091,0.102,1.25,No,1,0,1,1,0,695,0
302627,259394,2075155,0.8571,6.8571,8.0,21135,17122,0.8101,0.0698,0.0815,0.0102,5906,2968,0.5025,0.0195,0.0228,0.0028,22178,11339,0.5113,0.0733,0.0855,0.0107,0,0,0.8759,0.0,0.0,0.0,0,0,0.6391,0.0,0.0,0.0,25843,14053,0.5438,0.0854,0.0996,0.0125,11629,6052,0.5204,0.0384,0.0448,0.0056,31817,16102,0.5061,0.1051,0.1227,0.0153,9830,4921,0.5006,0.0325,0.0379,0.0047,76000,47708,0.6277,0.2511,0.293,0.0366,11824,5926,0.5012,0.0391,0.0456,0.0057,216162,126191,0.5838,0.7143,0.8333,0.1042,No,1,0,1,1,0,630,0
26625,18638,175725,0.7,6.6,9.4283,4730,2757,0.5829,0.1777,0.2538,0.0269,0,0,0.5017,0.0,0.0,0.0,7912,4019,0.508,0.2972,0.4245,0.045,0,0,0.496,0.0,0.0,0.0,0,0,0.4475,0.0,0.0,0.0,3201,1909,0.5964,0.1202,0.1717,0.0182,927,464,0.5005,0.0348,0.0497,0.0053,7476,3783,0.506,0.2808,0.4011,0.0425,1080,540,0.5,0.0406,0.0579,0.0061,0,0,0.4656,0.0,0.0,0.0,1299,653,0.5027,0.0488,0.0697,0.0074,26625,14125,0.5305,1.0,1.4285,0.1515,No,1,0,0,1,0,571,1
174117,411549,2311005,2.3636,13.2727,5.6154,7020,3504,0.4991,0.0403,0.0171,0.003,5367,2706,0.5042,0.0308,0.013,0.0023,20297,10395,0.5121,0.1166,0.0493,0.0088,0,0,0.4795,0.0,0.0,0.0,0,0,0.5373,0.0,0.0,0.0,20203,9379,0.4642,0.116,0.0491,0.0087,6062,750,0.1237,0.0348,0.0147,0.0026,28903,14628,0.5061,0.166,0.0702,0.0125,8931,4471,0.5006,0.0513,0.0217,0.0039,50785,10983,0.2163,0.2917,0.1234,0.022,10720,5368,0.5007,0.0616,0.026,0.0046,158288,62184,0.3929,0.9091,0.3846,0.0685,No,1,1,0,1,0,552,0
133987,368465,1976311,2.75,14.75,5.3636,2410,2410,1.0,0.018,0.0065,0.0012,12830,6443,0.5022,0.0958,0.0348,0.0065,4459,2768,0.6208,0.0333,0.0121,0.0023,0,0,0.9788,0.0,0.0,0.0,0,0,0.473,0.0,0.0,0.0,26620,13637,0.5123,0.1987,0.0722,0.0135,7421,2498,0.3366,0.0554,0.0201,0.0038,28362,14354,0.5061,0.2117,0.077,0.0144,2859,1431,0.5005,0.0213,0.0078,0.0014,19803,11535,0.5825,0.1478,0.0537,0.01,6892,3464,0.5026,0.0514,0.0187,0.0035,111656,58540,0.5243,0.8333,0.303,0.0565,No,1,1,1,1,1,505,0
60881,42617,383550,0.7,6.3,8.9999,2658,117,0.044,0.0437,0.0624,0.0069,0,0,0.506,0.0,0.0,0.0,10264,5207,0.5073,0.1686,0.2408,0.0268,479,273,0.5699,0.0079,0.0112,0.0012,0,0,0.6257,0.0,0.0,0.0,3207,1512,0.4715,0.0527,0.0753,0.0084,1947,1342,0.6893,0.032,0.0457,0.0051,9741,4930,0.5061,0.16,0.2286,0.0254,1411,708,0.5018,0.0232,0.0331,0.0037,29482,19255,0.6531,0.4843,0.6918,0.0769,1692,851,0.503,0.0278,0.0397,0.0044,60881,34195,0.5617,1.0,1.4286,0.1587,No,1,0,0,1,0,580,0
190021,1409324,142516,7.4167,0.75,0.1011,10981,6617,0.6026,0.0578,0.0078,0.0771,0,0,0.505,0.0,0.0,0.0,6868,3510,0.5111,0.0361,0.0049,0.0482,0,0,1.0257,0.0,0.0,0.0,0,0,0.4632,0.0,0.0,0.0,54634,29405,0.5382,0.2875,0.0388,0.3834,11115,7915,0.7121,0.0585,0.0079,0.078,0,0,0.5062,0.0,0.0,0.0,5617,2812,0.5006,0.0296,0.004,0.0394,55621,31152,0.5601,0.2927,0.0395,0.3903,13515,6819,0.5046,0.0711,0.0096,0.0948,158351,88230,0.5572,0.8333,0.1124,1.1111,No,1,0,0,1,1,653,0
31453,182427,25162,5.8,0.8,0.1379,2078,1099,0.5289,0.0661,0.0114,0.0826,0,0,0.5008,0.0,0.0,0.0,7573,3825,0.5051,0.2408,0.0415,0.301,68,35,0.5147,0.0022,0.0004,0.0027,0,0,0.517,0.0,0.0,0.0,9250,4771,0.5158,0.2941,0.0507,0.3676,8629,5442,0.6307,0.2743,0.0473,0.3429,0,0,0.5061,0.0,0.0,0.0,381,210,0.5512,0.0121,0.0021,0.0151,0,0,0.251,0.0,0.0,0.0,3474,1754,0.5049,0.1105,0.019,0.1381,31453,17136,0.5448,1.0,0.1724,1.25,No,1,0,0,1,0,608,0
180463,257804,837863,1.4286,4.6429,3.25,6924,1922,0.2776,0.0384,0.0269,0.0083,3002,1516,0.505,0.0166,0.0116,0.0036,11544,6077,0.5264,0.064,0.0448,0.0138,0,0,0.0,0.0,0.0,0.0,0,0,0.4676,0.0,0.0,0.0,12736,6720,0.5276,0.0706,0.0494,0.0152,6647,3805,0.5724,0.0368,0.0258,0.0079,16159,8178,0.5061,0.0895,0.0627,0.0193,4992,2499,0.5006,0.0277,0.0194,0.006,60886,42636,0.7003,0.3374,0.2362,0.0727,6012,3021,0.5025,0.0333,0.0233,0.0072,128902,76374,0.5925,0.7143,0.5,0.1538,No,1,0,0,1,0,604,0
76170,662679,45702,8.7,0.6,0.069,2951,1492,0.5056,0.0387,0.0045,0.0646,0,0,0.4988,0.0,0.0,0.0,8326,4212,0.5059,0.1093,0.0126,0.1822,0,0,0.6171,0.0,0.0,0.0,661,337,0.5098,0.0087,0.001,0.0145,10579,5685,0.5374,0.1389,0.016,0.2315,12709,9363,0.7367,0.1669,0.0192,0.2781,0,0,0.506,0.0,0.0,0.0,456,228,0.5,0.006,0.0007,0.01,36680,29873,0.8144,0.4816,0.0554,0.8026,3808,1908,0.5011,0.05,0.0057,0.0833,76170,53098,0.6971,1.0,0.1149,1.6667,Low,1,0,0,1,0,587,0
26754,16052,179252,0.6,6.7,11.167,2720,486,0.1787,0.1017,0.1694,0.0152,0,0,0.5039,0.0,0.0,0.0,9066,4648,0.5127,0.3389,0.5648,0.0506,0,0,1.1908,0.0,0.0,0.0,0,0,0.4936,0.0,0.0,0.0,2960,1456,0.4919,0.1106,0.1844,0.0165,870,143,0.1644,0.0325,0.0542,0.0049,8599,4353,0.5062,0.3214,0.5357,0.048,1040,416,0.4,0.0389,0.0648,0.0058,0,0,0.4599,0.0,0.0,0.0,1499,752,0.5017,0.056,0.0934,0.0084,26754,12254,0.458,1.0,1.6667,0.1493,No,1,0,0,1,0,566,0
42073,538534,33658,12.8,0.8,0.0625,2217,989,0.4461,0.0527,0.0041,0.0659,0,0,0.5025,0.0,0.0,0.0,6929,3568,0.5149,0.1647,0.0129,0.2059,0,0,0.2746,0.0,0.0,0.0,520,294,0.5654,0.0124,0.001,0.0154,8508,4387,0.5156,0.2022,0.0158,0.2528,5927,3961,0.6683,0.1409,0.011,0.1761,14393,7284,0.5061,0.3421,0.0267,0.4276,384,192,0.5,0.0091,0.0007,0.0114,0,0,0.5291,0.0,0.0,0.0,3195,1610,0.5039,0.0759,0.0059,0.0949,42073,22285,0.5297,1.0,0.0781,1.25,Low,1,1,0,1,0,655,0
58297,725469,51819,12.4444,0.8889,0.0714,1808,1103,0.6101,0.031,0.0025,0.0349,0,0,0.5037,0.0,0.0,0.0,7767,4002,0.5153,0.1332,0.0107,0.1499,0,0,0.5816,0.0,0.0,0.0,0,0,0.5147,0.0,0.0,0.0,9621,4972,0.5168,0.165,0.0133,0.1857,6667,3354,0.5031,0.1144,0.0092,0.1287,16304,8251,0.5061,0.2797,0.0225,0.3146,432,216,0.5,0.0074,0.0006,0.0083,18553,7426,0.4003,0.3182,0.0256,0.358,3622,1829,0.505,0.0621,0.005,0.0699,64774,31153,0.4809,1.1111,0.0893,1.25,No,1,0,0,1,0,639,0
291949,604752,2043643,2.0714,7.0,3.3793,7817,756,0.0967,0.0268,0.0129,0.0038,0,0,0.504,0.0,0.0,0.0,27687,14210,0.5132,0.0948,0.0458,0.0135,0,0,0.5541,0.0,0.0,0.0,16250,8544,0.5258,0.0557,0.0269,0.008,27165,12469,0.459,0.093,0.0449,0.0133,8381,1431,0.1707,0.0287,0.0139,0.0041,39422,19952,0.5061,0.135,0.0652,0.0193,12182,6098,0.5006,0.0417,0.0201,0.006,55015,19583,0.356,0.1884,0.091,0.0269,14616,7345,0.5025,0.0501,0.0242,0.0072,208535,90388,0.4334,0.7143,0.3448,0.102,High,1,1,1,1,0,622,0
39567,9892,588562,0.25,14.8751,59.4988,742,557,0.7507,0.0188,0.075,0.0013,9626,4840,0.5028,0.2433,0.9731,0.0164,3611,1848,0.5118,0.0913,0.365,0.0061,0,0,1.2243,0.0,0.0,0.0,1209,547,0.4524,0.0306,0.1222,0.0021,5698,3213,0.5639,0.144,0.576,0.0097,862,473,0.5487,0.0218,0.0871,0.0015,3551,1797,0.5061,0.0897,0.359,0.006,0,0,0.4298,0.0,0.0,0.0,23058,13893,0.6025,0.5828,2.331,0.0392,1102,553,0.5018,0.0279,0.1114,0.0019,49459,27721,0.5605,1.25,4.9999,0.084,High,1,0,1,1,0,483,1
92257,661177,861067,7.1667,9.3334,1.3023,2548,383,0.1503,0.0276,0.0039,0.003,0,0,0.5042,0.0,0.0,0.0,4498,2291,0.5093,0.0488,0.0068,0.0052,0,0,0.7089,0.0,0.0,0.0,0,0,0.5485,0.0,0.0,0.0,31025,14562,0.4694,0.3363,0.0469,0.036,6129,1711,0.2792,0.0664,0.0093,0.0071,0,0,0.506,0.0,0.0,0.0,3653,1829,0.5007,0.0396,0.0055,0.0042,20211,6731,0.333,0.2191,0.0306,0.0235,8817,4436,0.5031,0.0956,0.0133,0.0102,76881,31943,0.4155,0.8333,0.1163,0.0893,No,1,0,0,1,1,578,1
113185,158459,633836,1.4,5.6,4.0,5441,1953,0.3589,0.0481,0.0343,0.0086,0,0,0.5007,0.0,0.0,0.0,30381,20157,0.6635,0.2684,0.1917,0.0479,0,0,0.6322,0.0,0.0,0.0,12483,5954,0.477,0.1103,0.0788,0.0197,7235,3742,0.5172,0.0639,0.0457,0.0114,2143,1330,0.6206,0.0189,0.0135,0.0034,0,0,0.5059,0.0,0.0,0.0,2906,1454,0.5003,0.0257,0.0183,0.0046,49098,23476,0.4781,0.4338,0.3098,0.0775,3498,1761,0.5034,0.0309,0.0221,0.0055,113185,59827,0.5286,1.0,0.7143,0.1786,High,1,0,0,1,0,544,0
3908,2442,0,0.6249,0.0,0.0,116,39,0.3362,0.0297,0.0475,0.0041,292,147,0.5034,0.0747,0.1196,0.0838,3853,1968,0.5108,0.9859,1.5778,0.9064,0,0,0.9459,0.0,0.0,0.0,0,0,0.4478,0.0,0.0,0.0,624,322,0.516,0.1597,0.2555,0.0,0,0,0.5828,0.0,0.0,0.1307,0,0,0.5061,0.0,0.0,0.0923,0,0,0.5055,0.0,0.0,0.0108,0,0,0.7304,0.0,0.0,0.0,0,0,0.5037,0.0,0.0,0.1206,4885,2476,0.5069,1.25,2.0004,1.4722,No,0,0,0,1,0,692,0
6456,2582,0,0.3999,0.0,0.0,110,49,0.4455,0.017,0.0426,0.0,228,114,0.5,0.0353,0.0883,0.0629,3032,1532,0.5053,0.4696,1.1743,0.2658,0,0,0.8847,0.0,0.0,0.0015,0,0,0.5214,0.0,0.0,0.0011,525,294,0.56,0.0813,0.2033,0.0773,0,0,0.5242,0.0,0.0,0.0379,0,0,0.5061,0.0,0.0,0.2927,0,0,0.4708,0.0,0.0,0.0,9017,5811,0.6444,1.3967,3.4923,0.0,0,0,0.5042,0.0,0.0,0.1062,12912,7800,0.6041,2.0,5.0008,2.9513,No,0,0,0,1,0,664,1
35512,17756,273442,0.5,7.7,15.4,5392,4506,0.8357,0.1518,0.3037,0.0197,3697,1859,0.5028,0.1041,0.2082,0.0135,11236,5737,0.5106,0.3164,0.6328,0.0411,0,0,0.963,0.0,0.0,0.0,6627,3371,0.5087,0.1866,0.3732,0.0242,4058,2212,0.5451,0.1143,0.2285,0.0148,1246,820,0.6581,0.0351,0.0702,0.0046,0,0,0.5062,0.0,0.0,0.0,1413,773,0.5471,0.0398,0.0796,0.0052,0,0,0.3404,0.0,0.0,0.0,1843,922,0.5003,0.0519,0.1038,0.0067,35512,20200,0.5688,1.0,2.0,0.1299,High,1,0,0,1,0,548,0
7087,4430,0,0.6251,0.0,0.0,32,7,0.2188,0.0045,0.0072,0.0011,363,183,0.5041,0.0512,0.0819,0.0137,4856,2486,0.5119,0.6852,1.0962,0.0,0,0,0.6505,0.0,0.0,0.0015,0,0,0.5329,0.0,0.0,0.0,689,333,0.4833,0.0972,0.1555,0.0,0,0,0.3019,0.0,0.0,0.0,0,0,0.5063,0.0,0.0,0.0,0,0,0.5157,0.0,0.0,0.0006,2919,464,0.159,0.4119,0.6589,0.0,0,0,0.5034,0.0,0.0,0.0,8859,3473,0.392,1.25,1.9998,0.0,No,0,0,0,1,0,681,0
89368,121866,308727,1.3636,3.4546,2.5333,8328,4134,0.4964,0.0932,0.0683,0.027,0,0,0.5051,0.0,0.0,0.0,22986,15220,0.6621,0.2572,0.1886,0.0745,0,0,0.7614,0.0,0.0,0.0,0,0,0.6419,0.0,0.0,0.0,5491,2831,0.5156,0.0614,0.0451,0.0178,2216,656,0.296,0.0248,0.0182,0.0072,0,0,0.5061,0.0,0.0,0.0,2030,925,0.4557,0.0227,0.0167,0.0066,37521,18260,0.4867,0.4198,0.3079,0.1215,2672,1341,0.5019,0.0299,0.0219,0.0087,81244,43367,0.5338,0.9091,0.6667,0.2632,No,1,0,0,1,0,609,1
169469,550774,734365,3.25,4.3333,1.3333,10624,33,0.0031,0.0627,0.0193,0.0145,0,0,0.5016,0.0,0.0,0.0,30594,15605,0.5101,0.1805,0.0555,0.0417,0,0,0.6125,0.0,0.0,0.0,0,0,0.4755,0.0,0.0,0.0,25553,9568,0.3744,0.1508,0.0464,0.0348,2139,2139,1.0,0.0126,0.0039,0.0029,43026,21775,0.5061,0.2539,0.0781,0.0586,13295,6656,0.5006,0.0785,0.0241,0.0181,0,0,0.4527,0.0,0.0,0.0,15993,7993,0.4998,0.0944,0.029,0.0218,141224,63769,0.4515,0.8333,0.2564,0.1923,No,1,1,0,1,0,636,0
557523,1154870,2349563,2.0714,4.2143,2.0345,7875,7875,1.0,0.0141,0.0068,0.0034,10190,5101,0.5006,0.0183,0.0088,0.0043,39301,19873,0.5057,0.0705,0.034,0.0167,0,0,0.4272,0.0,0.0,0.0,18216,9439,0.5182,0.0327,0.0158,0.0078,41516,21191,0.5104,0.0745,0.0359,0.0177,22045,12698,0.576,0.0395,0.0191,0.0094,55059,27866,0.5061,0.0988,0.0477,0.0234,17013,8517,0.5006,0.0305,0.0147,0.0072,166512,105562,0.634,0.2987,0.1442,0.0709,20504,10280,0.5014,0.0368,0.0178,0.0087,398231,228402,0.5735,0.7143,0.3448,0.1695,High,1,1,1,1,0,732,0
160629,219039,496488,1.3636,3.0909,2.2667,11864,8721,0.7351,0.0739,0.0542,0.0239,4858,2433,0.5008,0.0302,0.0222,0.0098,18483,9399,0.5085,0.1151,0.0844,0.0372,0,0,0.9969,0.0,0.0,0.0,0,0,0.4702,0.0,0.0,0.0,19999,10349,0.5175,0.1245,0.0913,0.0403,5796,3503,0.6044,0.0361,0.0265,0.0117,0,0,0.5061,0.0,0.0,0.0,7393,4037,0.5461,0.046,0.0338,0.0149,67951,39223,0.5772,0.423,0.3102,0.1369,9682,4860,0.502,0.0603,0.0442,0.0195,146026,82525,0.5651,0.9091,0.6667,0.2941,No,1,0,0,1,0,622,0
8147,741,216996,0.091,26.6351,292.8421,417,270,0.6475,0.0512,0.5628,0.0019,2629,1326,0.5044,0.3227,3.5479,0.0121,1377,908,0.6594,0.169,1.8583,0.0063,0,0,0.7128,0.0,0.0,0.0,0,0,0.5559,0.0,0.0,0.0,1425,757,0.5312,0.1749,1.9231,0.0066,299,228,0.7625,0.0367,0.4035,0.0014,962,487,0.5062,0.1181,1.2982,0.0044,0,0,0.4841,0.0,0.0,0.0,0,0,0.3287,0.0,0.0,0.0,297,150,0.5051,0.0365,0.4008,0.0014,7406,4126,0.5571,0.909,9.9946,0.0341,No,1,0,0,1,0,407,0
7710,3084,0,0.4,0.0,0.0,199,128,0.6432,0.0258,0.0645,0.0,350,177,0.5057,0.0454,0.1135,0.1428,6337,4151,0.655,0.8219,2.0548,0.0,0,0,0.8571,0.0,0.0,0.0,0,0,0.4851,0.0,0.0,0.0,824,476,0.5777,0.1069,0.2672,0.0,0,0,0.6689,0.0,0.0,0.1323,0,0,0.5063,0.0,0.0,0.2918,0,0,0.5214,0.0,0.0,0.0367,0,0,1.0432,0.0,0.0,0.0,0,0,0.502,0.0,0.0,0.1443,7710,4932,0.6397,1.0,2.5,2.3107,No,0,0,0,1,0,581,1
64188,911470,77026,14.2,1.2,0.0845,1597,1022,0.6399,0.0249,0.0018,0.0207,0,0,0.5034,0.0,0.0,0.0,6764,3442,0.5089,0.1054,0.0074,0.0878,0,0,0.6222,0.0,0.0,0.0,0,0,0.5112,0.0,0.0,0.0,9752,5738,0.5884,0.1519,0.0107,0.1266,8161,5350,0.6556,0.1271,0.009,0.106,14124,7148,0.5061,0.22,0.0155,0.1834,341,186,0.5455,0.0053,0.0004,0.0044,20305,10878,0.5357,0.3163,0.0223,0.2636,3144,1584,0.5038,0.049,0.0034,0.0408,64188,35348,0.5507,1.0,0.0704,0.8333,No,1,0,0,1,0,660,1
