INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
9172,3669,76128,0.4,8.3,20.749,224,1,0.0045,0.0244,0.0611,0.0029,0,0,0.5029,0.0,0.0,0.0,2274,1133,0.4982,0.2479,0.6198,0.0299,235,143,0.6085,0.0256,0.0641,0.0031,823,510,0.6197,0.0897,0.2243,0.0108,2460,966,0.3927,0.2682,0.6705,0.0323,333,16,0.048,0.0363,0.0908,0.0044,2158,1092,0.506,0.2353,0.5882,0.0283,0,0,0.4567,0.0,0.0,0.0,0,0,0.7309,0.0,0.0,0.0,665,334,0.5023,0.0725,0.1812,0.0087,9172,4195,0.4574,1.0,2.4999,0.1205,Low,1,0,0,1,0,566,0
18253,0,56787,0.0,3.1111,0.0,1833,805,0.4392,0.1004,0.0,0.0323,0,0,0.4996,0.0,0.2024,0.0,5475,3446,0.6294,0.3,0.0957,0.0964,78,78,1.0,0.0043,0.0,0.0014,1569,781,0.4978,0.086,0.0519,0.0276,5020,2238,0.4458,0.275,0.6297,0.0884,1066,635,0.5957,0.0584,0.04,0.0188,4004,2026,0.506,0.2194,0.0,0.0705,0,0,0.5251,0.0,0.0067,0.0,0,0,0.5899,0.0,0.927,0.0,1236,623,0.504,0.0677,0.0808,0.0218,20281,10632,0.5242,1.1111,0.4438,0.3571,High,1,0,1,0,0,575,0
44184,614158,26510,13.9,0.6,0.0432,1818,1162,0.6392,0.0411,0.003,0.0686,0,0,0.5031,0.0,0.0,0.0,4897,2461,0.5026,0.1108,0.008,0.1847,0,0,0.6493,0.0,0.0,0.0,441,243,0.551,0.01,0.0007,0.0166,6073,3143,0.5175,0.1374,0.0099,0.2291,3529,2136,0.6053,0.0799,0.0057,0.1331,10302,5214,0.5061,0.2332,0.0168,0.3886,230,92,0.4,0.0052,0.0004,0.0087,14599,7716,0.5285,0.3304,0.0238,0.5507,2295,1159,0.505,0.0519,0.0037,0.0866,44184,23326,0.5279,1.0,0.0719,1.6667,Low,1,0,0,1,0,642,0
298406,682070,2131470,2.2857,7.1429,3.125,16565,9571,0.5778,0.0555,0.0243,0.0078,6796,3406,0.5012,0.0228,0.01,0.0032,25567,13118,0.5131,0.0857,0.0375,0.012,0,0,0.7368,0.0,0.0,0.0,0,0,0.4998,0.0,0.0,0.0,28150,14558,0.5172,0.0943,0.0413,0.0132,12952,4950,0.3822,0.0434,0.019,0.0061,36570,18508,0.5061,0.1226,0.0536,0.0172,11300,5657,0.5006,0.0379,0.0166,0.0053,61609,37525,0.6091,0.2065,0.0903,0.0289,13638,6841,0.5016,0.0457,0.02,0.0064,213147,114134,0.5355,0.7143,0.3125,0.1,No,1,0,1,1,0,552,1
337242,2422014,4046909,7.1818,12.0,1.6709,9034,4187,0.4635,0.0268,0.0037,0.0022,0,0,0.5045,0.0,0.0,0.0,9786,4999,0.5108,0.029,0.004,0.0024,0,0,1.0957,0.0,0.0,0.0,2789,1080,0.3872,0.0083,0.0012,0.0007,81836,45170,0.552,0.2427,0.0338,0.0202,17560,13005,0.7406,0.0521,0.0073,0.0043,80196,40587,0.5061,0.2378,0.0331,0.0198,7409,4046,0.5461,0.022,0.0031,0.0018,78487,55424,0.7062,0.2327,0.0324,0.0194,19487,9847,0.5053,0.0578,0.008,0.0048,306584,178345,0.5817,0.9091,0.1266,0.0758,High,1,1,1,1,1,502,1
16112,152329,5859,9.4544,0.3636,0.0385,185,185,1.0,0.0115,0.0012,0.0316,0,0,0.503,0.0,0.0,0.0,2832,1850,0.6532,0.1758,0.0186,0.4834,0,0,0.8318,0.0,0.0,0.0,184,98,0.5326,0.0114,0.0012,0.0314,2424,1252,0.5165,0.1504,0.0159,0.4137,1725,576,0.3339,0.1071,0.0113,0.2944,0,0,0.5063,0.0,0.0,0.0,99,45,0.4545,0.0061,0.0006,0.0169,6289,3548,0.5642,0.3903,0.0413,1.0734,909,456,0.5017,0.0564,0.006,0.1551,14647,8010,0.5469,0.9091,0.0962,2.4999,Low,1,0,0,1,0,607,0
101880,138927,944704,1.3636,9.2727,6.8,7899,1320,0.1671,0.0775,0.0569,0.0084,3820,1912,0.5005,0.0375,0.0275,0.004,14706,7492,0.5095,0.1443,0.1059,0.0156,0,0,0.7586,0.0,0.0,0.0,7823,3594,0.4594,0.0768,0.0563,0.0083,14401,6764,0.4697,0.1414,0.1037,0.0152,2649,818,0.3088,0.026,0.0191,0.0028,0,0,0.5059,0.0,0.0,0.0,5829,3183,0.5461,0.0572,0.042,0.0062,27881,9462,0.3394,0.2737,0.2007,0.0295,7610,3803,0.4997,0.0747,0.0548,0.0081,92618,38348,0.414,0.9091,0.6667,0.098,High,1,0,0,1,0,547,0
110805,132966,520784,1.2,4.7,3.9167,11649,7658,0.6574,0.1051,0.0876,0.0224,5500,2769,0.5035,0.0496,0.0414,0.0106,16616,8353,0.5027,0.15,0.125,0.0319,0,0,0.9536,0.0,0.0,0.0,9978,5168,0.5179,0.0901,0.075,0.0192,5694,2945,0.5172,0.0514,0.0428,0.0109,1963,993,0.5059,0.0177,0.0148,0.0038,15787,7990,0.5061,0.1425,0.1187,0.0303,2287,1146,0.5011,0.0206,0.0172,0.0044,38592,22262,0.5769,0.3483,0.2902,0.0741,2739,1372,0.5009,0.0247,0.0206,0.0053,110805,60656,0.5474,1.0,0.8333,0.2128,High,1,0,0,1,0,586,0
318618,568960,1957222,1.7857,6.1428,3.44,6017,2689,0.4469,0.0189,0.0106,0.0031,10096,5096,0.5048,0.0317,0.0177,0.0052,38289,19515,0.5097,0.1202,0.0673,0.0196,0,0,0.3804,0.0,0.0,0.0,0,0,0.4829,0.0,0.0,0.0,36330,16082,0.4427,0.114,0.0639,0.0186,16769,7332,0.4372,0.0526,0.0295,0.0086,0,0,0.5061,0.0,0.0,0.0,13993,8404,0.6006,0.0439,0.0246,0.0071,85909,37714,0.439,0.2696,0.151,0.0439,20181,10153,0.5031,0.0633,0.0355,0.0103,227584,106985,0.4701,0.7143,0.4,0.1163,No,1,1,0,1,0,640,0
134780,183790,428844,1.3636,3.1818,2.3333,23913,19384,0.8106,0.1774,0.1301,0.0558,9106,4570,0.5019,0.0676,0.0495,0.0212,28031,14094,0.5028,0.208,0.1525,0.0654,1157,277,0.2394,0.0086,0.0063,0.0027,0,0,0.5144,0.0,0.0,0.0,10350,5796,0.56,0.0768,0.0563,0.0241,4731,3130,0.6616,0.0351,0.0257,0.011,0,0,0.506,0.0,0.0,0.0,2831,1260,0.4451,0.021,0.0154,0.0066,37851,15818,0.4179,0.2808,0.2059,0.0883,4557,2290,0.5025,0.0338,0.0248,0.0106,122527,66619,0.5437,0.9091,0.6667,0.2857,No,1,0,0,1,0,618,0
332986,880034,2449824,2.6429,7.3571,2.7838,20865,12427,0.5956,0.0627,0.0237,0.0085,0,0,0.5021,0.0,0.0,0.0,33075,16924,0.5117,0.0993,0.0376,0.0135,0,0,0.9361,0.0,0.0,0.0,17659,9349,0.5294,0.053,0.0201,0.0072,35740,18463,0.5166,0.1073,0.0406,0.0146,11990,4265,0.3557,0.036,0.0136,0.0049,0,0,0.5062,0.0,0.0,0.0,14370,7194,0.5006,0.0432,0.0163,0.0059,86800,34570,0.3983,0.2607,0.0986,0.0354,17348,8724,0.5029,0.0521,0.0197,0.0071,237847,111916,0.4705,0.7143,0.2703,0.0971,High,1,1,0,1,0,640,0
30500,206723,30500,6.7778,1.0,0.1475,1083,485,0.4478,0.0355,0.0052,0.0355,0,0,0.5043,0.0,0.0,0.0,3510,1778,0.5066,0.1151,0.017,0.1151,0,0,0.7784,0.0,0.0,0.0,323,145,0.4489,0.0106,0.0016,0.0106,4302,2215,0.5149,0.141,0.0208,0.141,3010,2534,0.8419,0.0987,0.0146,0.0987,7302,3696,0.5062,0.2394,0.0353,0.2394,176,80,0.4545,0.0058,0.0009,0.0058,12565,6659,0.53,0.412,0.0608,0.412,1618,816,0.5043,0.053,0.0078,0.053,33889,18408,0.5432,1.1111,0.1639,1.1111,Low,1,0,0,1,0,644,0
9358,5615,151600,0.6,16.2,26.9991,551,371,0.6733,0.0589,0.0981,0.0036,0,0,0.4975,0.0,0.0,0.0,860,438,0.5093,0.0919,0.1532,0.0057,0,0,1.2822,0.0,0.0,0.0,0,0,0.4816,0.0,0.0,0.0,1450,842,0.5807,0.1549,0.2582,0.0096,222,156,0.7027,0.0237,0.0395,0.0015,871,441,0.5063,0.0931,0.1551,0.0057,0,0,0.5135,0.0,0.0,0.0,5140,2940,0.572,0.5493,0.9154,0.0339,264,132,0.5,0.0282,0.047,0.0017,9358,5320,0.5685,1.0,1.6666,0.0617,No,1,0,0,1,0,499,0
158349,906910,187140,5.7273,1.1818,0.2063,6546,3268,0.4992,0.0413,0.0072,0.035,24158,12142,0.5026,0.1526,0.0266,0.1291,6642,3440,0.5179,0.0419,0.0073,0.0355,0,0,0.357,0.0,0.0,0.0,2111,1101,0.5216,0.0133,0.0023,0.0113,49794,25732,0.5168,0.3145,0.0549,0.2661,7679,3148,0.4099,0.0485,0.0085,0.041,0,0,0.506,0.0,0.0,0.0,4907,2679,0.546,0.031,0.0054,0.0262,29228,17727,0.6065,0.1846,0.0322,0.1562,12889,6485,0.5031,0.0814,0.0142,0.0689,143954,75722,0.526,0.9091,0.1587,0.7692,High,1,0,0,1,1,635,0
16708,148512,18564,8.8887,1.1111,0.125,373,85,0.2279,0.0223,0.0025,0.0201,0,0,0.5048,0.0,0.0,0.0,4506,2931,0.6505,0.2697,0.0303,0.2427,0,0,0.3335,0.0,0.0,0.0,230,131,0.5696,0.0138,0.0015,0.0124,4462,2513,0.5632,0.2671,0.03,0.2404,1063,150,0.1411,0.0636,0.0072,0.0573,0,0,0.5063,0.0,0.0,0.0,150,75,0.5,0.009,0.001,0.0081,6264,863,0.1378,0.3749,0.0422,0.3374,1516,763,0.5033,0.0907,0.0102,0.0817,18564,7511,0.4046,1.1111,0.125,1.0,Low,1,0,0,1,0,611,0
0,16496,19795,8.6892,3.5695,1.2,0,0,0.9927,0.0598,0.0,0.0,0,0,0.5027,0.1252,0.0,0.0,0,0,0.5771,0.1345,0.0,0.0,0,0,0.6634,0.0006,0.0,0.0,0,0,0.5034,0.0113,0.0,0.0,768,320,0.4167,0.2087,0.0466,0.0388,124,16,0.129,0.0872,0.0075,0.0063,1295,655,0.5058,0.0855,0.0785,0.0654,0,0,0.4733,0.0033,0.0,0.0,5607,1241,0.2213,0.4954,0.3399,0.2833,454,226,0.4978,0.0744,0.0275,0.0229,8248,2458,0.298,0.872,0.5,0.4167,No,1,0,0,1,0,596,1
37575,75150,247995,2.0,6.6,3.3,4729,2835,0.5995,0.1259,0.0629,0.0191,2595,1304,0.5025,0.0691,0.0345,0.0105,7998,4077,0.5098,0.2129,0.1064,0.0323,0,0,0.1672,0.0,0.0,0.0,0,0,0.412,0.0,0.0,0.0,2663,1371,0.5148,0.0709,0.0354,0.0107,493,161,0.3266,0.0131,0.0066,0.002,0,0,0.5061,0.0,0.0,0.0,1076,540,0.5019,0.0286,0.0143,0.0043,16728,10463,0.6255,0.4452,0.2226,0.0675,1293,650,0.5027,0.0344,0.0172,0.0052,37575,21401,0.5696,1.0,0.5,0.1515,No,1,0,0,1,0,547,0
9805,8170,0,0.8332,0.0,0.0,49,20,0.4082,0.005,0.006,0.1791,0,0,0.5043,0.0,0.0,0.0,8317,5490,0.6601,0.8482,1.018,0.0,0,0,0.7514,0.0,0.0,0.0,0,0,0.5663,0.0,0.0,0.0,794,373,0.4698,0.081,0.0972,0.0,0,0,0.5065,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.0,0,0,0.4364,0.0,0.0,0.0642,7181,2178,0.3033,0.7324,0.8789,0.1805,0,0,0.5015,0.0,0.0,0.0698,16341,8061,0.4933,1.6666,2.0001,0.8327,No,0,0,0,1,0,664,0
189857,348071,996748,1.8333,5.25,2.8636,13607,8773,0.6447,0.0717,0.0391,0.0137,0,0,0.5016,0.0,0.0,0.0,18590,9508,0.5115,0.0979,0.0534,0.0187,0,0,0.9112,0.0,0.0,0.0,0,0,0.4881,0.0,0.0,0.0,22366,12581,0.5625,0.1178,0.0643,0.0224,5000,1441,0.2882,0.0263,0.0144,0.005,0,0,0.5059,0.0,0.0,0.0,8136,4073,0.5006,0.0429,0.0234,0.0082,80710,45193,0.5599,0.4251,0.2319,0.081,9805,4939,0.5037,0.0516,0.0282,0.0098,158214,86508,0.5468,0.8333,0.4545,0.1587,No,1,1,0,1,0,617,0
63935,875910,31968,13.7,0.5,0.0365,1886,1278,0.6776,0.0295,0.0022,0.059,0,0,0.5046,0.0,0.0,0.0,6747,3429,0.5082,0.1055,0.0077,0.2111,0,0,1.3929,0.0,0.0,0.0,0,0,0.5263,0.0,0.0,0.0,8270,4289,0.5186,0.1294,0.0094,0.2587,7690,4848,0.6304,0.1203,0.0088,0.2406,13972,7072,0.5062,0.2185,0.016,0.4371,372,186,0.5,0.0058,0.0004,0.0116,21904,12598,0.5751,0.3426,0.025,0.6852,3094,1545,0.4994,0.0484,0.0035,0.0968,63935,35245,0.5513,1.0,0.073,2.0,No,1,0,0,1,0,639,0
103175,120371,1117727,1.1667,10.8333,9.2857,4266,1418,0.3324,0.0413,0.0354,0.0038,2949,1485,0.5036,0.0286,0.0245,0.0026,14670,9123,0.6219,0.1422,0.1219,0.0131,151,151,1.0,0.0015,0.0013,0.0001,5899,2688,0.4557,0.0572,0.049,0.0053,10008,4085,0.4082,0.097,0.0831,0.009,4897,2111,0.4311,0.0475,0.0407,0.0044,0,0,0.506,0.0,0.0,0.0,4912,2459,0.5006,0.0476,0.0408,0.0044,32316,14491,0.4484,0.3132,0.2685,0.0289,5911,2979,0.504,0.0573,0.0491,0.0053,85979,40990,0.4767,0.8333,0.7143,0.0769,High,1,0,0,1,0,533,0
0,13123,21735,8.4044,0.0,1.6563,0,0,0.2484,0.0584,0.0,0.0,0,0,0.5038,0.0183,0.0,0.0,0,0,0.5428,0.0788,0.0,0.0,0,0,1.142,0.0,0.0,0.0,0,0,0.4828,0.0,0.0,0.0,291,149,0.512,0.1502,0.0222,0.0134,87,47,0.5402,0.0857,0.0066,0.004,403,204,0.5062,0.157,0.0307,0.0185,0,0,0.4169,0.0245,0.0,0.0,3172,1501,0.4732,0.075,0.2417,0.1459,148,77,0.5203,0.0361,0.0113,0.0068,4101,1978,0.4823,0.7811,0.3125,0.1887,No,1,0,0,1,0,618,1
21767,166219,35618,7.6363,1.6363,0.2143,1828,1244,0.6805,0.084,0.011,0.0513,0,0,0.5057,0.0,0.0,0.0,4406,2260,0.5129,0.2024,0.0265,0.1237,0,0,1.0142,0.0,0.0,0.0,0,0,0.6,0.0,0.0,0.0,6009,3361,0.5593,0.2761,0.0362,0.1687,5245,3363,0.6412,0.241,0.0316,0.1473,0,0,0.506,0.0,0.0,0.0,240,120,0.5,0.011,0.0014,0.0067,0,0,0.485,0.0,0.0,0.0,2060,1038,0.5039,0.0946,0.0124,0.0578,19788,11386,0.5754,0.9091,0.119,0.5556,No,1,0,0,1,0,619,0
11128,3709,0,0.3333,0.0,0.0,113,62,0.5487,0.0102,0.0305,0.0857,252,126,0.5,0.0226,0.0679,0.0,3336,1701,0.5099,0.2998,0.8994,0.0152,0,0,1.2334,0.0,0.0,0.0004,0,0,0.3993,0.0,0.0,0.0,613,364,0.5938,0.0551,0.1653,0.3212,0,0,0.4666,0.0,0.0,0.2371,0,0,0.5061,0.0,0.0,0.0,0,0,0.4977,0.0,0.0,0.0203,8050,4653,0.578,0.7234,2.1704,0.0,0,0,0.5011,0.0,0.0,0.0472,12364,6906,0.5586,1.1111,3.3335,1.6111,No,0,0,0,1,0,620,0
162242,189283,1500742,1.1667,9.25,7.9286,11853,6111,0.5156,0.0731,0.0626,0.0079,0,0,0.5012,0.0,0.0,0.0,16173,8285,0.5123,0.0997,0.0854,0.0108,0,0,1.0253,0.0,0.0,0.0,9281,4769,0.5138,0.0572,0.049,0.0062,17615,9071,0.515,0.1086,0.0931,0.0117,4189,2153,0.514,0.0258,0.0221,0.0028,0,0,0.5061,0.0,0.0,0.0,7092,3550,0.5006,0.0437,0.0375,0.0047,60479,34543,0.5712,0.3728,0.3195,0.0403,8520,4292,0.5038,0.0525,0.045,0.0057,135202,72774,0.5383,0.8333,0.7143,0.0901,High,1,1,0,1,0,549,1
43294,59037,184983,1.3636,4.2727,3.1333,2475,608,0.2457,0.0572,0.0419,0.0134,2397,1210,0.5048,0.0554,0.0406,0.013,7294,3720,0.51,0.1685,0.1235,0.0394,0,0,1.0657,0.0,0.0,0.0,0,0,0.4657,0.0,0.0,0.0,2394,1189,0.4967,0.0553,0.0406,0.0129,398,398,1.0,0.0092,0.0067,0.0022,6890,3487,0.5061,0.1591,0.1167,0.0372,996,498,0.5,0.023,0.0169,0.0054,15316,7859,0.5131,0.3538,0.2594,0.0828,1198,601,0.5017,0.0277,0.0203,0.0065,39358,19570,0.4972,0.9091,0.6667,0.2128,No,1,1,0,1,0,615,0
19722,1793,0,0.0909,0.0,0.0,271,142,0.524,0.0137,0.1511,0.0,490,245,0.5,0.0248,0.2733,0.0051,6532,3326,0.5092,0.3312,3.6431,0.0869,0,0,0.9848,0.0,0.0,0.0004,0,0,0.5294,0.0,0.0,0.0071,1014,526,0.5187,0.0514,0.5655,0.0,0,0,0.2348,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.1429,0,0,0.5069,0.0,0.0,0.0123,9622,5060,0.5259,0.4879,5.3664,0.0,0,0,0.5044,0.0,0.0,0.0,17929,9299,0.5187,0.9091,9.9994,2.783,No,0,0,0,1,0,615,0
76038,532266,83642,7.0,1.1,0.1571,1891,1132,0.5986,0.0249,0.0036,0.0226,0,0,0.502,0.0,0.0,0.0,8226,4168,0.5067,0.1082,0.0155,0.0983,0,0,0.8949,0.0,0.0,0.0,0,0,0.5079,0.0,0.0,0.0,10216,5292,0.518,0.1344,0.0192,0.1221,4863,3718,0.7645,0.064,0.0091,0.0581,17239,8724,0.5061,0.2267,0.0324,0.2061,456,228,0.5,0.006,0.0009,0.0055,29317,15489,0.5283,0.3856,0.0551,0.3505,3830,1922,0.5018,0.0504,0.0072,0.0458,76038,40673,0.5349,1.0,0.1429,0.9091,No,1,0,0,1,0,665,0
123155,145547,1007631,1.1818,8.1818,6.9231,12977,282,0.0217,0.1054,0.0892,0.0129,0,0,0.5026,0.0,0.0,0.0,30969,15946,0.5149,0.2515,0.2128,0.0307,0,0,0.9332,0.0,0.0,0.0,16979,9264,0.5456,0.1379,0.1167,0.0169,8504,3397,0.3995,0.0691,0.0584,0.0084,800,175,0.2188,0.0065,0.0055,0.0008,0,0,0.5062,0.0,0.0,0.0,4235,2120,0.5006,0.0344,0.0291,0.0042,32384,1794,0.0554,0.263,0.2225,0.0321,5111,2572,0.5032,0.0415,0.0351,0.0051,111959,35550,0.3175,0.9091,0.7692,0.1111,High,1,0,0,1,0,575,0
358794,938383,883184,2.6154,2.4615,0.9412,17435,14523,0.833,0.0486,0.0186,0.0197,0,0,0.5032,0.0,0.0,0.0,33363,17040,0.5107,0.093,0.0356,0.0378,0,0,0.5395,0.0,0.0,0.0,0,0,0.5537,0.0,0.0,0.0,39637,21950,0.5538,0.1105,0.0422,0.0449,18562,9017,0.4858,0.0517,0.0198,0.021,0,0,0.5061,0.0,0.0,0.0,13434,6114,0.4551,0.0374,0.0143,0.0152,135959,83322,0.6128,0.3789,0.1449,0.1539,17605,8883,0.5046,0.0491,0.0188,0.0199,275995,160849,0.5828,0.7692,0.2941,0.3125,No,1,0,0,1,0,713,0
168810,379822,2025720,2.25,12.0,5.3333,19407,1385,0.0714,0.115,0.0511,0.0096,9127,4591,0.503,0.0541,0.024,0.0045,34611,17603,0.5086,0.205,0.0911,0.0171,0,0,0.8419,0.0,0.0,0.0,0,0,0.5419,0.0,0.0,0.0,36772,18744,0.5097,0.2178,0.0968,0.0182,7442,3192,0.4289,0.0441,0.0196,0.0037,0,0,0.5061,0.0,0.0,0.0,15117,7569,0.5007,0.0896,0.0398,0.0075,0,0,0.3923,0.0,0.0,0.0,18199,9174,0.5041,0.1078,0.0479,0.009,140675,62258,0.4426,0.8333,0.3704,0.0694,No,1,0,0,1,0,574,0
16092,16092,395148,1.0,24.5556,24.5556,392,126,0.3214,0.0244,0.0244,0.001,4776,2389,0.5002,0.2968,0.2968,0.0121,1809,916,0.5064,0.1124,0.1124,0.0046,0,0,1.1909,0.0,0.0,0.0,722,408,0.5651,0.0449,0.0449,0.0018,2221,1000,0.4502,0.138,0.138,0.0056,302,44,0.1457,0.0188,0.0188,0.0008,0,0,0.5063,0.0,0.0,0.0,0,0,0.5213,0.0,0.0,0.0,7111,3429,0.4822,0.4419,0.4419,0.018,547,273,0.4991,0.034,0.034,0.0014,17880,8585,0.4801,1.1111,1.1111,0.0452,Low,1,0,0,1,0,382,1
40312,540181,32250,13.4,0.8,0.0597,2293,1346,0.587,0.0569,0.0042,0.0711,0,0,0.4993,0.0,0.0,0.0,7261,4556,0.6275,0.1801,0.0134,0.2251,0,0,0.8455,0.0,0.0,0.0,0,0,0.4972,0.0,0.0,0.0,7686,4531,0.5895,0.1907,0.0142,0.2383,5962,2929,0.4913,0.1479,0.011,0.1849,0,0,0.5062,0.0,0.0,0.0,288,144,0.5,0.0071,0.0005,0.0089,14338,9756,0.6804,0.3557,0.0265,0.4446,2484,1248,0.5024,0.0616,0.0046,0.077,40312,24510,0.608,1.0,0.0746,1.25,No,1,0,0,1,0,630,0
33697,13479,320122,0.4,9.5,23.7497,4805,1763,0.3669,0.1426,0.3565,0.015,0,0,0.4999,0.0,0.0,0.0,9125,4661,0.5108,0.2708,0.677,0.0285,0,0,0.8361,0.0,0.0,0.0,0,0,0.5273,0.0,0.0,0.0,2504,1008,0.4026,0.0743,0.1858,0.0078,1154,622,0.539,0.0342,0.0856,0.0036,0,0,0.506,0.0,0.0,0.0,1251,627,0.5012,0.0371,0.0928,0.0039,13351,4300,0.3221,0.3962,0.9905,0.0417,1507,759,0.5036,0.0447,0.1118,0.0047,33697,13740,0.4078,1.0,2.5,0.1053,No,1,0,0,1,0,560,0
97870,156593,861260,1.6,8.8,5.5,4931,714,0.1448,0.0504,0.0315,0.0057,3086,1549,0.5019,0.0315,0.0197,0.0036,15192,9475,0.6237,0.1552,0.097,0.0176,0,0,0.8062,0.0,0.0,0.0,0,0,0.479,0.0,0.0,0.0,12182,5996,0.4922,0.1245,0.0778,0.0141,1762,310,0.1759,0.018,0.0113,0.002,16723,8463,0.5061,0.1709,0.1068,0.0194,5168,2587,0.5006,0.0528,0.033,0.006,0,0,0.4427,0.0,0.0,0.0,6203,3124,0.5036,0.0634,0.0396,0.0072,65247,32218,0.4938,0.6667,0.4167,0.0758,No,1,1,1,1,0,560,1
25472,342454,28302,13.4443,1.1111,0.0826,711,80,0.1125,0.0279,0.0021,0.0251,0,0,0.5088,0.0,0.0,0.0,3673,1859,0.5061,0.1442,0.0107,0.1298,0,0,0.4728,0.0,0.0,0.0,0,0,0.4605,0.0,0.0,0.0,4505,2335,0.5183,0.1769,0.0132,0.1592,1208,135,0.1118,0.0474,0.0035,0.0427,7551,3822,0.5062,0.2964,0.022,0.2668,187,85,0.4545,0.0073,0.0005,0.0066,8786,2764,0.3146,0.3449,0.0257,0.3104,1681,847,0.5039,0.066,0.0049,0.0594,28302,11927,0.4214,1.1111,0.0826,1.0,No,1,0,0,1,0,668,0
36886,194491,26826,5.2728,0.7273,0.1379,632,235,0.3718,0.0171,0.0032,0.0236,0,0,0.5043,0.0,0.0,0.0,6559,4328,0.6599,0.1778,0.0337,0.2445,0,0,0.678,0.0,0.0,0.0,0,0,0.554,0.0,0.0,0.0,5536,2869,0.5182,0.1501,0.0285,0.2064,2457,661,0.269,0.0666,0.0126,0.0916,0,0,0.5059,0.0,0.0,0.0,229,105,0.4585,0.0062,0.0012,0.0085,16054,8476,0.528,0.4352,0.0825,0.5984,2066,1033,0.5,0.056,0.0106,0.077,33533,17707,0.528,0.9091,0.1724,1.25,No,1,0,0,1,0,593,0
176145,739809,2730248,4.2,15.5,3.6905,8009,2100,0.2622,0.0455,0.0108,0.0029,32856,16435,0.5002,0.1865,0.0444,0.012,8954,4571,0.5105,0.0508,0.0121,0.0033,1082,1082,1.0,0.0061,0.0015,0.0004,0,0,0.5869,0.0,0.0,0.0,63931,30895,0.4833,0.3629,0.0864,0.0234,3029,999,0.3298,0.0172,0.0041,0.0011,0,0,0.5061,0.0,0.0,0.0,7287,3648,0.5006,0.0414,0.0098,0.0027,33433,6838,0.2045,0.1898,0.0452,0.0122,17564,8829,0.5027,0.0997,0.0237,0.0064,176145,75397,0.428,1.0,0.2381,0.0645,No,1,1,0,1,1,547,1
207525,490513,2829885,2.3636,13.6364,5.7692,41997,32078,0.7638,0.2024,0.0856,0.0148,0,0,0.5007,0.0,0.0,0.0,36747,18469,0.5026,0.1771,0.0749,0.013,0,0,0.8813,0.0,0.0,0.0,0,0,0.5393,0.0,0.0,0.0,49984,30324,0.6067,0.2409,0.1019,0.0177,23871,16920,0.7088,0.115,0.0487,0.0084,0,0,0.5062,0.0,0.0,0.0,16359,8190,0.5006,0.0788,0.0334,0.0058,0,0,0.3875,0.0,0.0,0.0,19701,9889,0.502,0.0949,0.0402,0.007,188659,115870,0.6142,0.9091,0.3846,0.0667,No,1,1,0,1,0,526,1
